dimensions,rock_chance,grass_grow_back,owls_target_slow_mice,rand_catch,in_medias_res,m_number,m_die_of_hunger,m_preg_time,m_max_age,o_number,o_die_of_hunger,o_preg_time,o_max_age,rand_variance_trait,speed,ticks,m_alive,o_alive,sim ver,avg_speed_mouse,avg_speed_owl,non_NA_count_mice,non_NA_count_owls,repetitions,non_NA_fraction_mice,non_NA_fraction_owls
10,0,2,False,True,True,50,3,4,0,10,3,5,0,10,True,500,100,0,1.0,45.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,3,5,0,10,True,1000,100,0,1.0,62.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,4,2,0,10,True,500,100,0,1.0,55.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,4,2,0,10,True,1000,100,0,1.0,47.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,4,3,0,10,True,500,96,1,1.0,47.0,81.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,4,3,0,10,True,500,100,0,1.0,70.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,4,3,0,10,True,1000,98,2,1.0,54.0,59.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,4,4,0,10,True,500,100,0,1.0,46.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,4,5,0,10,True,500,100,0,1.0,56.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,5,2,0,10,True,500,97,1,1.0,52.0,66.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,5,2,0,10,True,500,100,0,1.0,48.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,5,3,0,10,True,500,99,1,1.0,47.0,92.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,5,3,0,10,True,500,100,0,1.0,48.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,5,4,0,10,True,500,98,1,1.0,46.0,40.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,5,4,0,10,True,500,99,1,1.0,52.0,43.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,5,5,0,10,True,500,96,1,1.0,42.0,61.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,5,5,0,10,True,500,100,0,1.0,59.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,6,2,0,10,True,500,97,2,1.0,50.0,83.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,6,2,0,10,True,500,100,0,1.0,50.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,6,3,0,10,True,500,99,1,1.0,69.0,64.5,2,2,2,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,6,4,0,10,True,500,100,0,1.0,39.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,6,5,0,10,True,500,97,1,1.0,59.0,71.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,6,5,0,10,True,500,98,1,1.0,60.0,63.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,7,2,0,10,True,500,100,0,1.0,51.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,7,3,0,10,True,500,96,2,1.0,58.0,80.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,7,3,0,10,True,500,100,0,1.0,79.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,7,4,0,10,True,500,99,1,1.0,40.0,69.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,7,4,0,10,True,500,100,0,1.0,67.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,7,5,0,10,True,500,100,0,1.0,62.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,8,2,0,10,True,500,3,0,1.0,41.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,8,2,0,10,True,500,100,0,1.0,93.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,8,3,0,10,True,500,97,2,1.0,49.0,42.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,8,3,0,10,True,500,100,0,1.0,66.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,8,4,0,10,True,500,1,0,1.0,26.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,8,4,0,10,True,500,100,0,1.0,52.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,8,5,0,10,True,500,97,1,1.0,73.5,65.0,2,2,2,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,9,2,0,10,True,500,100,0,1.0,55.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,9,3,0,10,True,500,2,0,1.0,62.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,9,3,0,10,True,500,100,0,1.0,42.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,9,4,0,10,True,500,1,0,1.0,59.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,9,4,0,10,True,500,100,0,1.0,65.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,9,5,0,10,True,500,97,1,1.0,25.0,73.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,9,5,0,10,True,500,100,0,1.0,43.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,10,2,0,10,True,500,1,0,1.0,48.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,10,2,0,10,True,500,98,1,1.0,67.0,74.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,10,3,0,10,True,500,0,0,1.0,,,0,0,1,0.0,0.0
10,0,2,False,True,True,50,3,4,0,10,10,3,0,10,True,500,3,0,1.0,62.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,10,4,0,10,True,500,0,0,1.0,,,0,0,1,0.0,0.0
10,0,2,False,True,True,50,3,4,0,10,10,4,0,10,True,500,100,0,1.0,69.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,4,0,10,10,5,0,10,True,500,96,2,1.0,35.0,45.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,4,0,10,10,5,0,10,True,500,100,0,1.0,53.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,3,2,0,10,True,500,100,0,1.0,55.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,3,3,0,10,True,500,100,0,1.0,57.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,3,4,0,10,True,500,100,0,1.0,54.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,3,5,0,10,True,500,100,0,1.0,55.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,4,2,0,10,True,500,98,1,1.0,58.0,69.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,5,0,10,4,2,0,10,True,500,100,0,1.0,77.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,4,3,0,10,True,500,100,0,1.0,58.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,4,4,0,10,True,500,97,1,1.0,56.0,80.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,5,0,10,4,4,0,10,True,500,100,0,1.0,43.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,4,5,0,10,True,500,100,0,1.0,53.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,5,2,0,10,True,500,97,1,1.0,58.0,54.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,5,0,10,5,2,0,10,True,500,100,0,1.0,48.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,5,3,0,10,True,500,100,0,1.0,48.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,5,4,0,10,True,500,100,0,1.0,57.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,5,5,0,10,True,500,100,0,1.0,51.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,6,2,0,10,True,500,97,1,1.0,56.0,45.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,5,0,10,6,2,0,10,True,500,100,0,1.0,61.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,6,3,0,10,True,500,97,1,1.0,58.0,65.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,5,0,10,6,3,0,10,True,500,100,0,1.0,41.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,6,4,0,10,True,500,100,0,1.0,49.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,6,5,0,10,True,500,97,1,1.0,50.0,59.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,5,0,10,6,5,0,10,True,500,100,0,1.0,67.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,7,2,0,10,True,500,100,0,1.0,43.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,7,3,0,10,True,500,100,0,1.0,74.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,7,4,0,10,True,500,100,0,1.0,60.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,7,5,0,10,True,500,96,1,1.0,55.0,82.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,5,0,10,7,5,0,10,True,500,100,0,1.0,6.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,8,2,0,10,True,500,1,0,1.0,57.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,8,2,0,10,True,500,100,0,1.0,70.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,8,3,0,10,True,500,100,0,1.0,53.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,8,4,0,10,True,500,100,0,1.0,45.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,8,5,0,10,True,500,98,1,1.0,47.0,26.0,1,1,1,1.0,1.0
10,0,2,False,True,True,50,3,5,0,10,8,5,0,10,True,500,100,0,1.0,45.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,9,2,0,10,True,500,0,0,1.0,,,0,0,1,0.0,0.0
10,0,2,False,True,True,50,3,5,0,10,9,2,0,10,True,500,100,0,1.0,47.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,9,3,0,10,True,500,3,0,1.0,46.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,9,3,0,10,True,500,100,0,1.0,71.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,9,4,0,10,True,500,2,0,1.0,63.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,9,4,0,10,True,500,100,0,1.0,36.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,9,5,0,10,True,500,100,0,1.0,57.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,10,2,0,10,True,500,1,0,1.0,38.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,10,2,0,10,True,500,100,0,1.0,83.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,10,3,0,10,True,500,1,0,1.0,81.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,10,3,0,10,True,500,100,0,1.0,52.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,10,4,0,10,True,500,1,0,1.0,8.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,10,4,0,10,True,500,100,0,1.0,73.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,3,5,0,10,10,5,0,10,True,500,100,0,1.0,41.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,3,2,0,10,True,500,3,0,1.0,55.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,3,3,0,10,True,500,2,0,1.0,71.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,3,4,0,10,True,500,2,0,1.0,61.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,3,4,0,10,True,500,3,0,1.0,33.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,3,5,0,10,True,500,2,0,1.0,42.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,3,5,0,10,True,500,3,0,1.0,54.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,4,2,0,10,True,500,4,0,1.0,66.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,4,3,0,10,True,500,3,0,1.0,70.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,4,3,0,10,True,500,4,0,1.0,57.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,4,4,0,10,True,500,2,0,1.0,71.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,4,5,0,10,True,500,1,0,1.0,71.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,4,5,0,10,True,500,2,0,1.0,74.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,5,2,0,10,True,500,2,0,1.0,51.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,5,3,0,10,True,500,2,0,1.0,29.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,5,4,0,10,True,500,2,0,1.0,63.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,5,5,0,10,True,500,1,0,1.0,77.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,5,5,0,10,True,500,2,0,1.0,38.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,6,2,0,10,True,500,1,0,1.0,55.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,6,3,0,10,True,500,2,0,1.0,53.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,6,3,0,10,True,500,3,0,1.0,65.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,6,4,0,10,True,500,1,0,1.0,49.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,6,5,0,10,True,500,2,0,1.0,56.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,7,2,0,10,True,500,2,0,1.0,69.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,7,3,0,10,True,500,0,0,1.0,,,0,0,1,0.0,0.0
10,0,2,False,True,True,50,4,2,0,10,7,3,0,10,True,500,2,0,1.0,57.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,7,4,0,10,True,500,1,0,1.0,79.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,7,4,0,10,True,500,2,0,1.0,72.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,7,5,0,10,True,500,1,0,1.0,46.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,7,5,0,10,True,500,3,0,1.0,61.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,8,2,0,10,True,500,1,0,1.0,46.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,8,2,0,10,True,500,2,0,1.0,61.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,8,3,0,10,True,500,1,0,1.0,55.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,8,3,0,10,True,500,3,0,1.0,60.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,8,4,0,10,True,500,0,0,1.0,,,0,0,2,0.0,0.0
10,0,2,False,True,True,50,4,2,0,10,8,5,0,10,True,500,2,0,1.0,50.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,9,2,0,10,True,500,0,0,1.0,,,0,0,1,0.0,0.0
10,0,2,False,True,True,50,4,2,0,10,9,2,0,10,True,500,2,0,1.0,58.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,9,3,0,10,True,500,0,0,1.0,,,0,0,2,0.0,0.0
10,0,2,False,True,True,50,4,2,0,10,9,4,0,10,True,500,1,0,1.0,67.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,9,5,0,10,True,500,0,0,1.0,,,0,0,1,0.0,0.0
10,0,2,False,True,True,50,4,2,0,10,9,5,0,10,True,500,1,0,1.0,79.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,10,2,0,10,True,500,1,0,1.0,63.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,10,2,0,10,True,500,2,0,1.0,32.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,10,3,0,10,True,500,1,0,1.0,81.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,10,3,0,10,True,500,2,0,1.0,78.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,10,4,0,10,True,500,1,0,1.0,84.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,10,5,0,10,True,500,1,0,1.0,14.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,2,0,10,10,5,0,10,True,500,4,0,1.0,76.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,3,2,0,10,True,500,3,0,1.0,73.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,3,2,0,10,True,500,4,0,1.0,77.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,3,3,0,10,True,500,2,0,1.0,80.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,3,3,0,10,True,500,3,0,1.0,62.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,3,4,0,10,True,500,3,0,1.0,59.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,3,5,0,10,True,500,3,0,1.0,62.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,3,5,0,10,True,500,4,0,1.0,48.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,4,2,0,10,True,500,2,0,1.0,33.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,4,3,0,10,True,500,3,0,1.0,50.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,4,3,0,10,True,500,4,0,1.0,40.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,4,4,0,10,True,500,1,0,1.0,75.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,4,4,0,10,True,500,2,0,1.0,84.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,4,5,0,10,True,500,2,0,1.0,38.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,4,5,0,10,True,500,3,0,1.0,67.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,5,2,0,10,True,500,1,0,1.0,57.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,5,3,0,10,True,500,4,0,1.0,65.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,5,4,0,10,True,500,3,0,1.0,52.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,5,5,0,10,True,500,3,0,1.0,37.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,6,2,0,10,True,500,2,0,1.0,68.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,6,3,0,10,True,500,1,0,1.0,66.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,6,3,0,10,True,500,3,0,1.0,37.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,6,4,0,10,True,500,3,0,1.0,79.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,6,4,0,10,True,500,4,0,1.0,64.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,6,5,0,10,True,500,2,0,1.0,66.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,7,2,0,10,True,500,0,0,1.0,,,0,0,1,0.0,0.0
10,0,2,False,True,True,50,4,3,0,10,7,2,0,10,True,500,1,0,1.0,87.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,7,3,0,10,True,500,2,0,1.0,72.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,7,3,0,10,True,500,3,0,1.0,44.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,7,4,0,10,True,500,2,0,1.0,43.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,7,5,0,10,True,500,0,0,1.0,,,0,0,1,0.0,0.0
10,0,2,False,True,True,50,4,3,0,10,7,5,0,10,True,500,1,0,1.0,87.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,8,2,0,10,True,500,1,0,1.0,32.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,8,2,0,10,True,500,3,0,1.0,37.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,8,3,0,10,True,500,2,0,1.0,48.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,8,3,0,10,True,500,4,0,1.0,72.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,8,4,0,10,True,500,2,0,1.0,46.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,8,4,0,10,True,500,3,0,1.0,48.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,8,5,0,10,True,500,1,0,1.0,56.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,8,5,0,10,True,500,3,0,1.0,50.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,9,2,0,10,True,500,1,0,1.0,49.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,9,2,0,10,True,500,2,0,1.0,70.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,9,3,0,10,True,500,1,0,1.0,64.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,9,3,0,10,True,500,2,0,1.0,79.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,9,4,0,10,True,500,0,0,1.0,,,0,0,1,0.0,0.0
10,0,2,False,True,True,50,4,3,0,10,9,4,0,10,True,500,2,0,1.0,71.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,9,5,0,10,True,500,1,0,1.0,66.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,9,5,0,10,True,500,3,0,1.0,61.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,10,2,0,10,True,500,0,0,1.0,,,0,0,1,0.0,0.0
10,0,2,False,True,True,50,4,3,0,10,10,2,0,10,True,500,1,0,1.0,62.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,10,3,0,10,True,500,1,0,1.0,64.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,10,4,0,10,True,500,2,0,1.0,81.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,10,4,0,10,True,500,3,0,1.0,51.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,10,5,0,10,True,500,1,0,1.0,87.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,3,0,10,10,5,0,10,True,500,2,0,1.0,65.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,3,2,0,10,True,500,3,0,1.0,79.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,3,3,0,10,True,500,3,0,1.0,38.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,3,4,0,10,True,500,2,0,1.0,58.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,3,4,0,10,True,500,4,0,1.0,73.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,3,5,0,10,True,500,3,0,1.0,59.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,4,2,0,10,True,500,2,0,1.0,83.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,4,2,0,10,True,500,3,0,1.0,55.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,4,3,0,10,True,500,3,0,1.0,74.0,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,4,4,0,10,True,500,3,0,1.0,65.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,4,5,0,10,True,500,4,0,1.0,38.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,4,5,0,10,True,500,5,0,1.0,60.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,5,2,0,10,True,500,1,0,1.0,63.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,5,2,0,10,True,500,3,0,1.0,59.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,5,3,0,10,True,500,2,0,1.0,18.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,5,3,0,10,True,500,3,0,1.0,75.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,5,4,0,10,True,500,0,0,1.0,,,0,0,1,0.0,0.0
10,0,2,False,True,True,50,4,4,0,10,5,4,0,10,True,500,3,0,1.0,55.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,5,5,0,10,True,500,3,0,1.0,45.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,6,2,0,10,True,500,1,0,1.0,71.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,6,2,0,10,True,500,2,0,1.0,69.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,6,3,0,10,True,500,0,0,1.0,,,0,0,1,0.0,0.0
10,0,2,False,True,True,50,4,4,0,10,6,3,0,10,True,500,1,0,1.0,93.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,6,4,0,10,True,500,2,0,1.0,58.5,,2,0,2,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,6,5,0,10,True,500,1,0,1.0,26.0,,1,0,1,1.0,0.0
10,0,2,False,True,True,50,4,4,0,10,6,5,0,10,True,500,2,0,1.0,89.0,,1,0,1,1.0,0.0
